"sci_nostopwords";"sci_withstopwords";"web_nostopwords";"web_withstopwords";"task"
0.99589011464417;0.984126984126984;0.988648090815273;0.968017524644031;"pythonlang.pythonserpent"
0.974903969270166;0.930381509328878;0.900573192239859;0.903041437027965;"rlang.rcorrelation"
0.993670886075949;0.992104139991464;0.97522159548751;0.943526785714286;"javalang.javaisland"
0.995388669301713;0.987160493827161;0.991911764705882;0.969675432362;"matlablang.matlabregion"
0.990208333333333;0.9956738048886;0.980044345898004;0.951388888888889;"pythonlang.pythonserpent"
0.934802571166208;0.924685198384414;0.9;0.876919073640385;"rlang.rcorrelation"
0.989309210526316;0.99;0.982750582750583;0.94036036036036;"javalang.javaisland"
0.991447368421053;0.982287449392713;0.993333333333333;0.960202438463308;"matlablang.matlabregion"
0.990096830985915;0.98471986417657;0.98744019138756;0.965441176470588;"pythonlang.pythonserpent"
0.906497175141243;0.913993822760751;0.924136321195145;0.86137111054895;"rlang.rcorrelation"
0.986491628614916;0.975958414554906;0.98111658456486;0.949344188150158;"javalang.javaisland"
0.998521959459459;0.986666666666667;0.99700176366843;0.986681643132221;"matlablang.matlabregion"
0.993336397058824;0.976315789473684;0.982089552238806;0.972834967320261;"pythonlang.pythonserpent"
0.928571428571429;0.924565756823821;0.93049543049543;0.826961770623742;"rlang.rcorrelation"
0.98974358974359;0.97444285422204;0.96780487804878;0.95928226363009;"javalang.javaisland"
0.996246950647401;0.996699125268196;0.982404692082111;0.966660205466176;"matlablang.matlabregion"
0.988229755178908;0.988718603661132;0.978957528957529;0.983388704318937;"pythonlang.pythonserpent"
0.97621343619415;0.949047864127638;0.899878787878788;0.861761426978818;"rlang.rcorrelation"
0.985897435897436;0.981585578600504;0.938563719385637;0.892273994424532;"javalang.javaisland"
0.989254385964912;0.972447599729547;0.978819444444444;0.9275875639512;"matlablang.matlabregion"
0.993150684931507;0.99239724400095;0.991290018832392;0.962531017369727;"pythonlang.pythonserpent"
0.942016806722689;0.961876832844575;0.912581699346405;0.90432033719705;"rlang.rcorrelation"
0.987051979733534;0.969090909090909;0.969669117647059;0.979307242465137;"javalang.javaisland"
0.993084016393443;0.985263594852636;0.980899830220713;0.978945297127115;"matlablang.matlabregion"
0.991228070175439;0.99093137254902;0.994619883040936;0.981730134272507;"pythonlang.pythonserpent"
0.962785388127854;0.924651924651925;0.940286831812255;0.853174603174603;"rlang.rcorrelation"
0.985265438786566;0.975878220140515;0.997987927565392;0.932129514321295;"javalang.javaisland"
0.996621621621622;0.988214959145192;0.985560903369123;0.966369379412858;"matlablang.matlabregion"
0.996816976127321;0.98268298314477;0.987212787212787;0.974048878810784;"pythonlang.pythonserpent"
0.935809018567639;0.941879866518354;0.884444444444444;0.880572372041827;"rlang.rcorrelation"
0.977871443624868;0.975378787878788;0.961597542242704;0.958366064414768;"javalang.javaisland"
0.995586380832282;0.984555984555985;0.987191358024691;0.976423576423576;"matlablang.matlabregion"
0.992750621375311;0.98722294654498;0.993792808219178;0.959873949579832;"pythonlang.pythonserpent"
0.92284730195178;0.949609810479376;0.89060092449923;0.897081413210445;"rlang.rcorrelation"
0.98784777742245;0.988160849152888;0.954951600893522;0.963386727688787;"javalang.javaisland"
0.996216216216216;0.979185520361991;0.985700197238659;0.96442445307708;"matlablang.matlabregion"
0.992330016583748;0.981956315289649;0.987689393939394;0.976078694388554;"pythonlang.pythonserpent"
0.948131197559115;0.939182452642074;0.939802336028751;0.827800269905533;"rlang.rcorrelation"
0.995003331112592;0.983257229832572;0.978057889822596;0.955376344086021;"javalang.javaisland"
0.996687370600414;0.993333333333333;0.989522058823529;0.958904109589041;"matlablang.matlabregion"
0.987517580872011;0.990262321144674;0.984149184149184;0.949833395038874;"pythonlang.pythonserpent"
0.956213017751479;0.946465163934426;0.909926470588235;0.915;"rlang.rcorrelation"
0.989940828402367;0.978928884986831;0.967649647887324;0.949603174603175;"javalang.javaisland"
0.994860197368421;0.996109746109746;0.973584905660377;0.976275917065391;"matlablang.matlabregion"
0.990877192982456;0.993799603174603;0.992929292929293;0.975756275477365;"pythonlang.pythonserpent"
0.939925198690977;0.932525540508434;0.912003714882749;0.869419642857143;"rlang.rcorrelation"
0.977508650519031;0.988657844990548;0.964960557695836;0.954135338345865;"javalang.javaisland"
0.989102564102564;0.984814814814815;0.984369511766772;0.93740779768177;"matlablang.matlabregion"
0.993149009053095;0.993041965644705;0.975259515570934;0.949132111861138;"pythonlang.pythonserpent"
0.954006638217165;0.94954803447551;0.914965986394558;0.884533143264433;"rlang.rcorrelation"
0.984325396825397;0.971980074719801;0.975719932241671;0.979349826211409;"javalang.javaisland"
0.994901960784314;0.987590139191682;0.989643895348837;0.93142461325329;"matlablang.matlabregion"
0.998012916045703;0.98792270531401;0.993265993265993;0.96965811965812;"pythonlang.pythonserpent"
0.94902411021814;0.916931637519873;0.927001356852103;0.901575973832887;"rlang.rcorrelation"
0.995641344956413;0.973431058176821;0.967002012072435;0.912994350282486;"javalang.javaisland"
0.993734335839599;0.993326118326118;0.981262327416174;0.950876552227904;"matlablang.matlabregion"
0.99632273415531;0.983164983164983;0.989054726368159;0.977071165909583;"pythonlang.pythonserpent"
0.954984628897672;0.914178100618779;0.888204225352113;0.895754518705338;"rlang.rcorrelation"
0.997012377294067;0.983813288161114;0.97381161971831;0.965217391304348;"javalang.javaisland"
0.99527665317139;0.99277052238806;0.981987577639752;0.963423423423423;"matlablang.matlabregion"
0.987565858798735;0.989831349206349;0.971772519717725;0.966790352504638;"pythonlang.pythonserpent"
0.927328843995511;0.912037037037037;0.904388714733542;0.85597667638484;"rlang.rcorrelation"
0.993220338983051;0.986865942028986;0.9734375;0.933714285714286;"javalang.javaisland"
0.997421434327155;0.980862133036046;0.988468468468468;0.962794918330309;"matlablang.matlabregion"
0.994372400293614;0.992623814541623;0.992350353796137;0.987567567567568;"pythonlang.pythonserpent"
0.958660014255168;0.935340802987862;0.895948945615982;0.851596203623814;"rlang.rcorrelation"
0.987639553429027;0.990068381634647;0.969803921568627;0.963343108504399;"javalang.javaisland"
0.985507246376812;0.996314496314496;0.993763858093126;0.961921850079745;"matlablang.matlabregion"
0.995901639344262;0.985820105820106;0.989531405782652;0.935438596491228;"pythonlang.pythonserpent"
0.945202558635394;0.932303498409814;0.919165196942975;0.842857142857143;"rlang.rcorrelation"
0.984996738421396;0.980510752688172;0.954545454545455;0.977936404931862;"javalang.javaisland"
0.984848484848485;0.985051316376618;0.988127853881279;0.96016081871345;"matlablang.matlabregion"
0.99257708412638;0.986525937570177;0.983675373134328;0.953993055555556;"pythonlang.pythonserpent"
0.928571428571429;0.928571428571429;0.901624945103206;0.906848659003831;"rlang.rcorrelation"
0.998229043683589;0.993512110726644;0.986657543619569;0.945578231292517;"javalang.javaisland"
0.999094202898551;0.986095238095238;0.993347193347193;0.973883572567783;"matlablang.matlabregion"
0.989423076923077;0.993315827166388;0.987824037706206;0.976220538720539;"pythonlang.pythonserpent"
0.968925862490825;0.942533936651584;0.889996676636756;0.928132678132678;"rlang.rcorrelation"
0.992037037037037;0.985326086956522;0.964172813487882;0.947124304267161;"javalang.javaisland"
0.99945652173913;0.981473214285714;0.994725738396624;0.978181818181818;"matlablang.matlabregion"
0.994058425482753;0.993384549722578;0.985982271696557;0.958271236959762;"pythonlang.pythonserpent"
0.976862980769231;0.93359375;0.879188960856097;0.881530054644809;"rlang.rcorrelation"
0.991452991452991;0.961036036036036;0.96749226006192;0.965539383561644;"javalang.javaisland"
0.994259259259259;0.991033755274262;0.983896940418679;0.97259231062048;"matlablang.matlabregion"
0.98587962962963;0.991045991045991;0.99144385026738;0.986089030206677;"pythonlang.pythonserpent"
0.939576311988445;0.932602611940299;0.891705069124424;0.909327651515151;"rlang.rcorrelation"
0.992293233082707;0.981639839034205;0.964984350547731;0.938954765041722;"javalang.javaisland"
0.986262626262626;0.990191897654584;0.97687074829932;0.959207459207459;"matlablang.matlabregion"
0.995223880597015;0.982456140350877;0.990598290598291;0.976190476190476;"pythonlang.pythonserpent"
0.922139303482587;0.963832658569501;0.881628787878788;0.882334183673469;"rlang.rcorrelation"
0.989032510771641;0.982213438735178;0.976038046460582;0.93952380952381;"javalang.javaisland"
0.992112909921129;0.994871794871795;0.985039653929344;0.953752364935884;"matlablang.matlabregion"
0.996925779534475;0.989916286149163;0.994570135746606;0.962839093273876;"pythonlang.pythonserpent"
0.948622881355932;0.935222672064777;0.911866359447005;0.867717003567182;"rlang.rcorrelation"
0.994588744588745;0.971428571428571;0.978292939936776;0.936486486486486;"javalang.javaisland"
0.997058823529412;0.988321654988322;0.987012987012987;0.98404452690167;"matlablang.matlabregion"
0.996478873239437;0.993432971014493;0.991815476190476;0.946231617647059;"pythonlang.pythonserpent"
0.943609022556391;0.929292929292929;0.947303921568627;0.877132196162047;"rlang.rcorrelation"
0.995215311004785;0.982785602503912;0.986373626373626;0.945195195195195;"javalang.javaisland"
0.996710526315789;0.996938775510204;0.986497064579256;0.974916387959866;"matlablang.matlabregion"
0.985798816568047;0.980388661080406;0.985183830254253;0.944872412132884;"pythonlang.pythonserpent"
0.951196398957593;0.916949152542373;0.929292929292929;0.897502601456816;"rlang.rcorrelation"
0.996463142218913;0.980663642874194;0.964315012305168;0.965333333333333;"javalang.javaisland"
0.985535197685632;0.993947036569987;0.977739726027397;0.938899253731343;"matlablang.matlabregion"
0.984401709401709;0.984210526315789;0.977966101694915;0.97505012252172;"pythonlang.pythonserpent"
0.958385093167702;0.955741626794258;0.884391601315457;0.873347435219461;"rlang.rcorrelation"
0.990767045454545;0.984578223708658;0.952566601689409;0.946917808219178;"javalang.javaisland"
0.99170708809263;0.982758620689655;0.991825158491825;0.982686453576864;"matlablang.matlabregion"
0.995699468757905;0.979275653923541;0.99375;0.960659340659341;"pythonlang.pythonserpent"
0.950637694851205;0.97065044949762;0.912265512265512;0.869082125603865;"rlang.rcorrelation"
0.990311418685121;0.985507246376812;0.961263736263736;0.96462063086104;"javalang.javaisland"
0.998648648648649;0.98957557706627;0.979066265060241;0.975898692810457;"matlablang.matlabregion"
0.99;0.997847726661286;0.989734299516908;0.967320261437909;"pythonlang.pythonserpent"
0.948275862068966;0.991376746952126;0.923668639053254;0.918794014084507;"rlang.rcorrelation"
0.986222732491389;0.974786579313083;0.987892265875957;0.940919540229885;"javalang.javaisland"
0.988389798248953;0.988823529411765;0.98548199767712;0.961641733793632;"matlablang.matlabregion"
0.998588140379185;0.979706650592727;0.985274725274725;0.962560921577315;"pythonlang.pythonserpent"
0.953140096618357;0.953030303030303;0.864335041211851;0.905997693194925;"rlang.rcorrelation"
0.993438914027149;0.983552631578947;0.980532786885246;0.964937910883857;"javalang.javaisland"
0.994910494910495;0.993100649350649;0.987771739130435;0.953861003861004;"matlablang.matlabregion"
0.998888065233506;0.995857497928749;0.983675373134328;0.990271987294024;"pythonlang.pythonserpent"
0.950437317784257;0.931282051282051;0.930534055727554;0.83502024291498;"rlang.rcorrelation"
0.993357487922705;0.974675324675325;0.979872881355932;0.945533769063181;"javalang.javaisland"
0.991765202702703;0.980753968253968;0.978252923976608;0.967703349282297;"matlablang.matlabregion"
0.991349480968858;0.992009132420091;0.989967200463052;0.97931338028169;"pythonlang.pythonserpent"
0.978137651821862;0.909579918032787;0.893040293040293;0.915196078431373;"rlang.rcorrelation"
0.991959064327485;0.994414764448762;0.983370288248337;0.950595104423984;"javalang.javaisland"
0.999392712550607;0.983926521239954;0.995701357466063;0.979632299927902;"matlablang.matlabregion"
0.992987606001305;0.990659340659341;0.99297629499561;0.976890756302521;"pythonlang.pythonserpent"
0.943163751987281;0.939000393545848;0.913483430306097;0.922058823529412;"rlang.rcorrelation"
0.986158578263841;0.961791831357049;0.972401979444233;0.941971830985916;"javalang.javaisland"
0.988798701298701;0.984559664506291;0.977978151551933;0.961235489220564;"matlablang.matlabregion"
0.998461538461539;0.980379041248606;0.995919556980472;0.972866611433306;"pythonlang.pythonserpent"
0.953021978021978;0.94494623655914;0.914498890905424;0.875583566760037;"rlang.rcorrelation"
0.993235294117647;0.984434968017058;0.973931623931624;0.963581488933602;"javalang.javaisland"
0.994372400293614;0.983632805550614;0.990046948356808;0.977360681114551;"matlablang.matlabregion"
0.995230998509687;0.988565488565489;0.988025210084034;0.965073529411765;"pythonlang.pythonserpent"
0.940718940508724;0.951428571428571;0.925622343655131;0.877708978328173;"rlang.rcorrelation"
0.987414187643021;0.974685953559193;0.970925297113752;0.928494041170097;"javalang.javaisland"
0.997892518440464;0.990756302521008;0.991769547325103;0.948868778280543;"matlablang.matlabregion"
0.990917146654852;0.997330282227307;0.989587948604342;0.964033613445378;"pythonlang.pythonserpent"
0.971396396396396;0.94967032967033;0.916558441558442;0.886239586325768;"rlang.rcorrelation"
0.980676328502415;0.97363031233999;0.979628882613957;0.944490472245236;"javalang.javaisland"
0.996244131455399;0.986424571525539;0.995540691192865;0.95863865819899;"matlablang.matlabregion"
0.99187306501548;0.990450810570731;0.97792349726776;0.968818620992534;"pythonlang.pythonserpent"
0.964565004887586;0.903866248693835;0.905834464043419;0.894521249359959;"rlang.rcorrelation"
0.9789592760181;0.988466757123474;0.976785714285714;0.900704809286899;"javalang.javaisland"
0.993074792243767;0.993852459016394;0.977426201041868;0.962316176470588;"matlablang.matlabregion"
0.994711538461538;0.984912146676853;0.998654829163304;0.942962962962963;"pythonlang.pythonserpent"
0.971519708361814;0.951226551226551;0.905194256756757;0.919546027742749;"rlang.rcorrelation"
0.976064997804128;0.983992467043314;0.965224358974359;0.957725402169847;"javalang.javaisland"
0.99718574108818;0.986830553116769;0.989189189189189;0.963610197368421;"matlablang.matlabregion"
0.991279069767442;0.973796967699407;0.993548387096774;0.963803088803089;"pythonlang.pythonserpent"
0.94967032967033;0.944674012855831;0.882942326490714;0.882629107981221;"rlang.rcorrelation"
0.993447993447993;0.979323308270677;0.97119140625;0.926521239954076;"javalang.javaisland"
0.98958971218616;0.979139784946237;0.987837837837838;0.970827679782904;"matlablang.matlabregion"
0.992621527777778;0.982624192470483;0.994471744471744;0.958047016274864;"pythonlang.pythonserpent"
0.959459459459459;0.924910873440285;0.935403726708075;0.895917338709677;"rlang.rcorrelation"
0.989448051948052;0.987293263412666;0.97937091503268;0.966772486772487;"javalang.javaisland"
0.99536231884058;0.988477366255144;0.977813634530052;0.955056179775281;"matlablang.matlabregion"
0.997460757156048;0.992063492063492;0.996571198063735;0.950769230769231;"pythonlang.pythonserpent"
0.966968325791855;0.9547092125579;0.902283105022831;0.866666666666667;"rlang.rcorrelation"
0.987903225806452;0.964516129032258;0.982134780642243;0.971014492753623;"javalang.javaisland"
0.998774509803922;0.988282828282828;0.992405063291139;0.967901234567901;"matlablang.matlabregion"
0.989679402722881;0.990106544901065;0.97524154589372;0.981951871657754;"pythonlang.pythonserpent"
0.962547840349918;0.946480231436837;0.906779661016949;0.911155202821869;"rlang.rcorrelation"
0.995226234952262;0.965925394548063;0.975352112676056;0.914565826330532;"javalang.javaisland"
0.986057604109338;0.983111277913305;0.986613876319759;0.986486486486487;"matlablang.matlabregion"
0.991998269896194;0.978311567164179;0.996145124716553;0.978079710144928;"pythonlang.pythonserpent"
0.964627855563744;0.946041055718475;0.935721062618596;0.829280275116679;"rlang.rcorrelation"
0.995164835164835;0.969642857142857;0.960627293960627;0.945945945945946;"javalang.javaisland"
0.994502748625687;0.986111111111111;0.978129445234708;0.943496606127316;"matlablang.matlabregion"
0.985268462880403;0.989491691104594;0.988700564971751;0.953857421875;"pythonlang.pythonserpent"
0.955965909090909;0.943368107302534;0.899155489319424;0.899659863945578;"rlang.rcorrelation"
0.990281224152192;0.989267676767677;0.993506493506493;0.948550724637681;"javalang.javaisland"
0.995471014492754;0.992177777777778;0.98989898989899;0.961570593149541;"matlablang.matlabregion"
0.99364406779661;0.994897959183674;0.978739754098361;0.974686379928315;"pythonlang.pythonserpent"
0.938888888888889;0.970975544208546;0.923092532467533;0.869951923076923;"rlang.rcorrelation"
0.989823874755382;0.982258518727119;0.970950989938332;0.96052069995732;"javalang.javaisland"
0.996004566210046;0.969782282282282;0.991551459293395;0.920352723652397;"matlablang.matlabregion"
0.995320855614973;0.989352989352989;0.980929487179487;0.981772151898734;"pythonlang.pythonserpent"
0.939321674615792;0.964464464464464;0.919081465281575;0.892333333333333;"rlang.rcorrelation"
0.997913406364111;0.979978925184405;0.965050505050505;0.883299798792757;"javalang.javaisland"
0.99726368159204;0.984576757532281;0.990462662337662;0.964023870417732;"matlablang.matlabregion"
0.994228993536473;0.986050986050986;0.990126291618829;0.973487824037706;"pythonlang.pythonserpent"
0.953405017921147;0.927787532923617;0.929706905116741;0.878163771712159;"rlang.rcorrelation"
0.994389901823282;0.982763927362265;0.973484848484849;0.926560846560847;"javalang.javaisland"
0.994541690193864;0.985958904109589;0.987404162102957;0.960218579234973;"matlablang.matlabregion"
0.990683229813665;0.985021097046413;0.995571095571096;0.949927780452576;"pythonlang.pythonserpent"
0.945358187134503;0.939544513457557;0.924858984689766;0.86964886964887;"rlang.rcorrelation"
0.997987117552335;0.990649350649351;0.972623089983022;0.976961394769614;"javalang.javaisland"
0.991176470588235;0.989734299516908;0.98373440285205;0.939144736842105;"matlablang.matlabregion"
0.998327759197324;0.994111623143881;0.986694677871149;0.966332218506132;"pythonlang.pythonserpent"
0.959960697617293;0.95976692563818;0.9145693835142;0.909803921568627;"rlang.rcorrelation"
0.990118577075099;0.970517781463055;0.978158807919984;0.941741357234315;"javalang.javaisland"
0.997582417582418;0.986140724946695;0.989234449760766;0.975746268656716;"matlablang.matlabregion"
0.998069498069498;0.980729045739494;0.979614695340502;0.977513227513227;"pythonlang.pythonserpent"
0.93681917211329;0.957639620653319;0.912937527691626;0.884533898305085;"rlang.rcorrelation"
0.991623931623932;0.960773273273273;0.990196078431373;0.913541666666667;"javalang.javaisland"
0.990408163265306;0.983664772727273;0.981203007518797;0.981481481481481;"matlablang.matlabregion"
0.99721706864564;0.993606393606394;0.986078431372549;0.961194029850746;"pythonlang.pythonserpent"
0.945036319612591;0.932650862068966;0.939411536972513;0.859704641350211;"rlang.rcorrelation"
0.965842376801281;0.982317927170868;0.974702380952381;0.932681017612524;"javalang.javaisland"
0.986666666666667;0.992207792207792;0.993412384716733;0.933503836317136;"matlablang.matlabregion"
1;0.989255765199161;0.988815244407622;0.966413618587532;"pythonlang.pythonserpent"
0.961451247165533;0.908182503770739;0.929521829521829;0.843430743644571;"rlang.rcorrelation"
0.995;0.980127339378738;0.973487986743993;0.973904939422181;"javalang.javaisland"
0.993444365698086;0.992957746478873;0.975358422939068;0.970348258706468;"matlablang.matlabregion"
0.993157380254154;0.987893462469734;0.992077464788732;0.977248104008667;"pythonlang.pythonserpent"
0.967647058823529;0.929266709928618;0.926136363636364;0.876299945265463;"rlang.rcorrelation"
0.984398782343988;0.962777777777778;0.951807228915663;0.946615299944964;"javalang.javaisland"
0.990532734274711;0.979055258467023;0.986111111111111;0.966757123473541;"matlablang.matlabregion"
0.995818661971831;0.992364697956434;0.985933503836317;0.971153846153846;"pythonlang.pythonserpent"
0.945964749536178;0.946478873239437;0.935323383084577;0.865348399246704;"rlang.rcorrelation"
0.983955223880597;0.982732240437158;0.959774011299435;0.952785145888594;"javalang.javaisland"
0.990728177295341;0.991057838660578;0.994310575635877;0.961463223787167;"matlablang.matlabregion"
0.99727047146402;0.977502295684114;0.985797827903091;0.990330378726833;"pythonlang.pythonserpent"
0.979888490641179;0.962223806129722;0.943665264142122;0.918202764976959;"rlang.rcorrelation"
0.983354673495519;0.992615384615385;0.984267631103074;0.939085144927536;"javalang.javaisland"
0.992770167427702;0.984931009440813;0.968531468531469;0.946859903381642;"matlablang.matlabregion"
0.994399641577061;0.987409200968523;0.985568760611205;0.982976765585461;"pythonlang.pythonserpent"
0.958333333333333;0.927215189873418;0.904283447911158;0.88597842835131;"rlang.rcorrelation"
0.993484797861677;0.994996549344375;0.980320069204152;0.95125;"javalang.javaisland"
0.991538461538461;0.99072918523801;0.988026819923372;0.936054124836316;"matlablang.matlabregion"
0.992213804713805;0.977019663586828;0.981007255655143;0.974981467753892;"pythonlang.pythonserpent"
0.961538461538462;0.930695564516129;0.864069264069264;0.898500576701269;"rlang.rcorrelation"
0.992317822651449;0.964763374485597;0.970814479638009;0.967340273525209;"javalang.javaisland"
0.994352482960078;0.992753623188406;0.996472184531886;0.974818694601128;"matlablang.matlabregion"
0.994427860696517;0.988452088452088;0.969758064516129;0.978365889519009;"pythonlang.pythonserpent"
0.945818282856349;0.928571428571429;0.894852941176471;0.91871921182266;"rlang.rcorrelation"
0.989890885750963;0.989236111111111;0.964416896235078;0.934303534303534;"javalang.javaisland"
0.99729886166313;0.984515484515485;0.97972972972973;0.919520547945206;"matlablang.matlabregion"
0.998202362609142;0.975891996142719;0.990831556503198;0.975926817525277;"pythonlang.pythonserpent"
0.97801963294921;0.899356617647059;0.932533733133433;0.923096382494308;"rlang.rcorrelation"
0.999146393512591;0.953577898550725;0.963895245359776;0.973348348348348;"javalang.javaisland"
0.987382840663302;0.98823075438935;0.989388794567063;0.974168297455969;"matlablang.matlabregion"
0.994809047089358;0.993177816901408;0.986270022883295;0.948874755381605;"pythonlang.pythonserpent"
0.951474344091015;0.941919191919192;0.90859649122807;0.892609126984127;"rlang.rcorrelation"
0.995911495911496;0.966095238095238;0.968371212121212;0.963223787167449;"javalang.javaisland"
0.992172211350294;0.990049751243781;0.98108572832228;0.963414634146341;"matlablang.matlabregion"
0.992727272727273;0.978378378378378;0.983824733824734;0.974094312892127;"pythonlang.pythonserpent"
0.951612903225806;0.963900862068966;0.928872053872054;0.895268817204301;"rlang.rcorrelation"
0.991273180613994;0.986111111111111;0.964462973992456;0.945;"javalang.javaisland"
0.994346597086323;0.983374485596708;0.985883424408015;0.975073313782991;"matlablang.matlabregion"
0.99486301369863;0.993441971383148;0.985267857142857;0.956103286384977;"pythonlang.pythonserpent"
0.96002132196162;0.928459119496855;0.919954648526077;0.90140350877193;"rlang.rcorrelation"
0.994062244062244;0.972044387537345;0.94607607125662;0.968939393939394;"javalang.javaisland"
