"sci_nostopwords";"sci_withstopwords";"web_nostopwords";"web_withstopwords";"task"
1;0.99910394265233;0.982800982800983;0.968918918918919;"C0333463_C0011389"
1;0.996567505720824;0.998529411764706;0.863636363636364;"C0008778_C0015422"
0.970898980537535;0.94480755265069;0.939227439227439;0.900713213213213;"C0221971_C0018120"
1;1;0.962068965517241;0.973715651135006;"C0324740_C0027960"
1;1;0.948741845293569;0.943173943173943;"C0333463_C0011389"
0.965;0.977455716586151;0.978535353535354;0.924675324675325;"C0008778_C0015422"
0.960606060606061;0.949430894308943;0.895042194092827;0.830952380952381;"C0221971_C0018120"
0.999099099099099;0.995652173913044;0.974603174603175;0.941935483870968;"C0324740_C0027960"
0.999128160418483;0.998613998613999;0.995951417004049;0.976608187134503;"C0333463_C0011389"
0.995555555555556;0.995421245421245;0.96415770609319;0.956896551724138;"C0008778_C0015422"
0.982745798006842;0.883000224567707;0.903663500678426;0.879129734085415;"C0221971_C0018120"
0.999074930619796;0.995126705653021;0.949741315594974;0.885416666666667;"C0324740_C0027960"
1;0.999342105263158;1;0.912195121951219;"C0333463_C0011389"
0.992297817715019;0.948306595365419;0.979619565217391;0.940972222222222;"C0008778_C0015422"
0.940645161290323;0.922339593114241;0.874583610926049;0.818001443001443;"C0221971_C0018120"
0.993265993265993;0.978260869565217;0.967611336032389;0.963133640552995;"C0324740_C0027960"
0.998498498498498;1;0.952287581699346;0.979464285714286;"C0333463_C0011389"
0.982954545454545;0.990990990990991;0.964114832535885;0.930672268907563;"C0008778_C0015422"
0.968838951310861;0.953547297297297;0.87851617440225;0.903912742382271;"C0221971_C0018120"
0.998426435877262;0.989771833202203;0.96606334841629;0.975260416666667;"C0324740_C0027960"
0.998883928571429;1;0.98221906116643;0.958333333333333;"C0333463_C0011389"
0.978744939271255;0.974937343358396;1;0.907004830917874;"C0008778_C0015422"
0.95959595959596;0.942285714285714;0.860634328358209;0.883347602739726;"C0221971_C0018120"
0.997942386831276;0.997975708502024;0.972972972972973;0.949016100178891;"C0324740_C0027960"
1;1;0.924418604651163;0.920833333333333;"C0333463_C0011389"
0.986631016042781;0.979365079365079;0.903010033444816;0.831746031746032;"C0008778_C0015422"
0.968364197530864;0.935810810810811;0.955189226840028;0.76128364389234;"C0221971_C0018120"
1;0.990151515151515;0.981351981351981;0.902857142857143;"C0324740_C0027960"
1;1;0.982265446224256;0.962563811684628;"C0333463_C0011389"
0.982291666666667;0.999013806706114;1;0.93048128342246;"C0008778_C0015422"
0.971717171717172;0.917207792207792;0.892534722222222;0.784615384615385;"C0221971_C0018120"
1;0.98960498960499;0.96969696969697;0.927777777777778;"C0324740_C0027960"
1;1;0.958646616541353;0.964092140921409;"C0333463_C0011389"
0.995652173913044;0.966165413533835;0.997442455242967;0.861042183622829;"C0008778_C0015422"
0.97191722972973;0.953791220331863;0.875190258751903;0.879458569599415;"C0221971_C0018120"
1;0.991228070175439;0.928656361474435;0.947;"C0324740_C0027960"
0.998917748917749;1;0.981203007518797;0.927125506072874;"C0333463_C0011389"
0.983870967741935;0.978723404255319;0.976454293628809;0.9;"C0008778_C0015422"
0.983768656716418;0.941975308641975;0.896538461538462;0.779121863799283;"C0221971_C0018120"
0.998511904761905;0.985380116959064;0.973873873873874;0.911486486486486;"C0324740_C0027960"
1;1;0.981527093596059;0.973925299506695;"C0333463_C0011389"
0.962566844919786;0.972916666666667;0.977564102564103;0.955337690631808;"C0008778_C0015422"
0.959294660514173;0.95113893235959;0.837235996326905;0.777144666033555;"C0221971_C0018120"
0.998387096774194;0.991891891891892;0.974826388888889;0.919642857142857;"C0324740_C0027960"
1;0.997674418604651;1;0.930049261083744;"C0333463_C0011389"
0.97984496124031;0.985380116959064;0.948863636363636;0.986583184257603;"C0008778_C0015422"
0.96594427244582;0.897260273972603;0.875951293759513;0.856802941812676;"C0221971_C0018120"
0.997942386831276;0.988333333333333;0.935515873015873;0.920498084291188;"C0324740_C0027960"
1;0.998376623376623;0.972043010752688;0.903361344537815;"C0333463_C0011389"
0.99616368286445;0.967532467532467;0.965579710144927;0.892;"C0008778_C0015422"
0.988610038610039;0.928922428922429;0.925577751664708;0.898514373914721;"C0221971_C0018120"
1;0.9984375;0.98974358974359;0.956730769230769;"C0324740_C0027960"
1;1;0.971109040074557;0.946801346801347;"C0333463_C0011389"
0.983333333333333;0.937728937728938;1;0.93343653250774;"C0008778_C0015422"
0.950802139037433;0.940298507462687;0.854807692307692;0.829022197761879;"C0221971_C0018120"
1;0.99910394265233;0.947890818858561;0.951149425287356;"C0324740_C0027960"
1;1;0.969387755102041;0.991202346041056;"C0333463_C0011389"
0.996732026143791;0.97625;0.961988304093567;0.983159582999198;"C0008778_C0015422"
0.975398475398475;0.961544809374484;0.908552765870586;0.887394957983193;"C0221971_C0018120"
1;1;0.991505791505791;0.864197530864198;"C0324740_C0027960"
1;0.994186046511628;0.980555555555556;0.974358974358974;"C0333463_C0011389"
0.9875;0.994666666666667;0.967418546365915;0.946356275303644;"C0008778_C0015422"
0.967110125646711;0.955486542443064;0.908255086071987;0.8087899543379;"C0221971_C0018120"
1;0.996101364522417;0.940966010733453;0.981854838709677;"C0324740_C0027960"
1;0.999354005167959;0.966613672496025;0.952702702702703;"C0333463_C0011389"
0.970496894409938;0.9859375;0.987771739130435;0.913602941176471;"C0008778_C0015422"
0.964131455399061;0.921047411227931;0.897967011891063;0.876399253731343;"C0221971_C0018120"
0.999074074074074;0.989352989352989;0.982564102564103;0.968239564428312;"C0324740_C0027960"
1;1;0.986080586080586;0.950450450450451;"C0333463_C0011389"
0.984126984126984;0.995421245421245;0.985897435897436;0.904761904761905;"C0008778_C0015422"
0.968433591423466;0.941845354126056;0.884986993682646;0.858108108108108;"C0221971_C0018120"
0.996825396825397;1;0.968864468864469;0.944664031620553;"C0324740_C0027960"
1;1;0.959523809523809;0.978129713423831;"C0333463_C0011389"
0.974867724867725;0.98578811369509;0.993236714975845;0.853947368421053;"C0008778_C0015422"
0.963969938107869;0.926873489121676;0.887254901960784;0.876400791034937;"C0221971_C0018120"
0.997435897435897;0.991106719367589;0.998357963875205;0.942857142857143;"C0324740_C0027960"
0.999358974358974;1;0.968013468013468;0.935483870967742;"C0333463_C0011389"
0.97364953886693;0.963076923076923;0.990950226244344;0.955703211517165;"C0008778_C0015422"
0.975358422939068;0.91510172143975;0.906041447137337;0.827586206896552;"C0221971_C0018120"
1;0.982510288065844;0.979166666666667;0.875259875259875;"C0324740_C0027960"
1;1;0.978195488721805;0.956081081081081;"C0333463_C0011389"
0.982432432432433;0.980694980694981;0.993939393939394;0.835087719298246;"C0008778_C0015422"
0.937295751633987;0.946352941176471;0.906737723639132;0.881381381381381;"C0221971_C0018120"
0.997278911564626;1;0.963541666666667;0.921497584541063;"C0324740_C0027960"
1;0.999107142857143;0.978705978705979;0.935658914728682;"C0333463_C0011389"
0.967441860465116;1;0.9828125;0.89375;"C0008778_C0015422"
0.954044117647059;0.959841628959276;0.954901960784314;0.801369863013699;"C0221971_C0018120"
1;0.977713178294574;0.973684210526316;0.933114035087719;"C0324740_C0027960"
1;0.999108734402852;0.974342105263158;0.946122448979592;"C0333463_C0011389"
0.975;0.973684210526316;0.986764705882353;0.916666666666667;"C0008778_C0015422"
0.925;0.942880658436214;0.898354876615746;0.892358909321497;"C0221971_C0018120"
1;0.996305418719212;0.978675645342312;0.978557504873294;"C0324740_C0027960"
1;0.999285714285714;0.975579975579976;0.891705069124424;"C0333463_C0011389"
0.951315789473684;0.975510204081633;0.886201991465149;0.915204678362573;"C0008778_C0015422"
0.925735294117647;0.937692307692308;0.892659279778393;0.835262206148282;"C0221971_C0018120"
0.996273291925466;1;0.943010752688172;0.985;"C0324740_C0027960"
1;1;0.9873046875;0.963133640552995;"C0333463_C0011389"
0.988505747126437;0.998263888888889;1;0.943977591036415;"C0008778_C0015422"
0.966299523261549;0.948034769463341;0.905882352941176;0.833513903936439;"C0221971_C0018120"
0.999051233396584;0.99213217938631;0.979128856624319;0.968142968142968;"C0324740_C0027960"
1;1;1;0.928743961352657;"C0333463_C0011389"
0.998168498168498;0.989702517162471;0.991666666666667;0.909722222222222;"C0008778_C0015422"
0.947570332480818;0.938722294654498;0.910015649452269;0.848150551589877;"C0221971_C0018120"
1;0.989087301587302;0.954393770856507;0.968146718146718;"C0324740_C0027960"
1;0.998387096774194;0.967699406723797;0.936100131752306;"C0333463_C0011389"
0.987037037037037;0.997685185185185;0.982057416267943;0.937254901960784;"C0008778_C0015422"
0.985535714285714;0.894513916901977;0.900780379041249;0.8969513282225;"C0221971_C0018120"
1;0.984738372093023;0.96875;0.977855477855478;"C0324740_C0027960"
1;1;0.986231884057971;0.917391304347826;"C0333463_C0011389"
0.972332015810277;0.997607655502392;0.98875;0.957175925925926;"C0008778_C0015422"
0.948692152917505;0.931488801054018;0.879876160990712;0.910697887970615;"C0221971_C0018120"
1;0.990384615384615;0.966666666666667;0.895614035087719;"C0324740_C0027960"
1;0.997794117647059;0.96594427244582;0.981351981351981;"C0333463_C0011389"
0.998759305210918;0.996411483253589;0.992857142857143;0.980480480480481;"C0008778_C0015422"
0.970215934475056;0.973158089596446;0.905555555555556;0.799019607843137;"C0221971_C0018120"
1;0.996732026143791;0.967741935483871;0.96078431372549;"C0324740_C0027960"
1;1;0.948350071736011;0.960416666666667;"C0333463_C0011389"
0.983529411764706;1;0.995065789473684;0.971380471380471;"C0008778_C0015422"
0.967647058823529;0.956586578293289;0.899530516431925;0.849960876369327;"C0221971_C0018120"
0.99465811965812;1;0.967857142857143;0.950757575757576;"C0324740_C0027960"
1;1;0.985994397759104;0.979580260918888;"C0333463_C0011389"
0.97008547008547;1;0.978693181818182;0.96969696969697;"C0008778_C0015422"
0.954022988505747;0.949356782283016;0.905583214793741;0.854280821917808;"C0221971_C0018120"
0.998974358974359;0.994929006085193;0.993103448275862;0.904336734693878;"C0324740_C0027960"
1;1;0.965062623599209;0.984459984459984;"C0333463_C0011389"
0.9875;0.977106227106227;0.986928104575163;0.968102073365231;"C0008778_C0015422"
0.96082304526749;0.935009057971014;0.912727272727273;0.857958251793868;"C0221971_C0018120"
1;0.983430799220273;0.999068033550792;0.94453781512605;"C0324740_C0027960"
0.999202551834131;0.998198198198198;0.975357710651828;0.949519230769231;"C0333463_C0011389"
0.978070175438597;1;0.994490358126722;0.939393939393939;"C0008778_C0015422"
0.960485133020344;0.962567811934901;0.932193158953722;0.77151799687011;"C0221971_C0018120"
0.996336996336996;0.995341614906832;0.967142857142857;0.959047619047619;"C0324740_C0027960"
1;1;0.969017094017094;0.980952380952381;"C0333463_C0011389"
0.978021978021978;0.991228070175439;0.987577639751553;0.95;"C0008778_C0015422"
0.967105263157895;0.950911640953717;0.920512820512821;0.879233664043791;"C0221971_C0018120"
0.999134948096886;0.996124031007752;0.972268907563025;0.952380952380952;"C0324740_C0027960"
1;1;0.980263157894737;0.971306471306471;"C0333463_C0011389"
0.983579638752053;1;0.953703703703704;0.911278195488722;"C0008778_C0015422"
0.98512077294686;0.970301850048686;0.933710859427049;0.815413533834586;"C0221971_C0018120"
1;1;0.947916666666667;0.970526315789474;"C0324740_C0027960"
0.99926953981008;1;0.958152958152958;0.95131845841785;"C0333463_C0011389"
0.989459815546772;0.975490196078431;0.959514170040486;0.913229018492176;"C0008778_C0015422"
0.971991892389902;0.91749237804878;0.939366998577525;0.82875816993464;"C0221971_C0018120"
0.997849462365591;1;0.94331983805668;0.927083333333333;"C0324740_C0027960"
1;1;0.996527777777778;0.95763330898466;"C0333463_C0011389"
0.981191222570533;0.986842105263158;0.921428571428571;0.900537634408602;"C0008778_C0015422"
0.969846153846154;0.954589216944801;0.920950801547816;0.814090019569472;"C0221971_C0018120"
0.998015873015873;0.998614958448753;0.97025171624714;0.968468468468468;"C0324740_C0027960"
1;1;0.951612903225806;0.960061443932412;"C0333463_C0011389"
0.96875;0.979555555555556;0.979757085020243;0.92550505050505;"C0008778_C0015422"
0.963603603603604;0.958274730426629;0.937427845763103;0.820591715976331;"C0221971_C0018120"
1;0.997971602434077;0.966010733452594;0.94017094017094;"C0324740_C0027960"
1;0.999080882352941;0.958914728682171;0.947751322751323;"C0333463_C0011389"
0.977203647416413;0.979166666666667;1;0.922932330827068;"C0008778_C0015422"
0.969924812030075;0.944083694083694;0.885820603211908;0.894155844155844;"C0221971_C0018120"
0.996598639455782;0.990384615384615;0.97601323407775;0.956349206349206;"C0324740_C0027960"
1;0.994960806270997;0.951428571428571;0.920278637770898;"C0333463_C0011389"
0.995934959349593;0.944055944055944;0.955555555555555;0.993243243243243;"C0008778_C0015422"
0.952093397745572;0.944336254462837;0.914661319073084;0.846584362139918;"C0221971_C0018120"
0.999134199134199;0.998939554612937;0.988416988416988;0.91578947368421;"C0324740_C0027960"
1;1;0.9697265625;0.971652003910068;"C0333463_C0011389"
0.973544973544973;0.971326164874552;0.92687074829932;0.918546365914787;"C0008778_C0015422"
0.981357352325094;0.925636007827789;0.90238683127572;0.841468334005647;"C0221971_C0018120"
1;0.998260869565217;0.986895161290323;0.931972789115646;"C0324740_C0027960"
1;1;0.975975975975976;0.957300275482094;"C0333463_C0011389"
1;0.967320261437909;0.981617647058824;0.922143579373104;"C0008778_C0015422"
0.971794871794872;0.925945945945946;0.862580834803057;0.869929453262787;"C0221971_C0018120"
0.998873873873874;0.991724137931034;0.953571428571429;0.966216216216216;"C0324740_C0027960"
1;1;0.988269794721408;0.937376400791035;"C0333463_C0011389"
0.984088127294982;0.936868686868687;0.974444444444444;0.961722488038278;"C0008778_C0015422"
0.980482456140351;0.965024154589372;0.952270531400966;0.864829179732629;"C0221971_C0018120"
0.99764982373678;1;0.948024948024948;0.955172413793103;"C0324740_C0027960"
0.999034749034749;0.999360613810742;0.963434022257552;0.952620967741935;"C0333463_C0011389"
0.988095238095238;1;0.980263157894737;0.910427807486631;"C0008778_C0015422"
0.952795031055901;0.914381153305204;0.883388157894737;0.843070362473348;"C0221971_C0018120"
1;0.997150997150997;0.973973973973974;0.953781512605042;"C0324740_C0027960"
1;1;0.985221674876847;0.947035957240039;"C0333463_C0011389"
0.991683991683992;0.96141975308642;0.983739837398374;0.927849927849928;"C0008778_C0015422"
0.940526315789474;0.943629343629344;0.852037037037037;0.829065040650407;"C0221971_C0018120"
0.998989898989899;0.993103448275862;0.953535353535353;0.958843159065629;"C0324740_C0027960"
1;0.999288762446657;0.975;1;"C0333463_C0011389"
0.982857142857143;0.973529411764706;0.990599294947121;0.895959595959596;"C0008778_C0015422"
0.9426614481409;0.951684792298092;0.88056338028169;0.808792146820316;"C0221971_C0018120"
0.994755244755245;0.998251748251748;0.961096374889478;0.916346153846154;"C0324740_C0027960"
1;1;0.981081081081081;0.994047619047619;"C0333463_C0011389"
0.982325581395349;0.994871794871795;0.983783783783784;0.882271468144044;"C0008778_C0015422"
0.985457328740911;0.967063492063492;0.911134453781513;0.857323232323232;"C0221971_C0018120"
0.989769820971867;0.999186991869919;0.974545454545455;0.923344947735192;"C0324740_C0027960"
0.999260901699926;1;0.976814516129032;0.9453125;"C0333463_C0011389"
0.990476190476191;1;0.925925925925926;0.915697674418605;"C0008778_C0015422"
0.951816299642387;0.953685897435897;0.852018745493872;0.784952380952381;"C0221971_C0018120"
1;1;0.963736263736264;0.912280701754386;"C0324740_C0027960"
1;0.998534798534799;0.994375;0.888235294117647;"C0333463_C0011389"
0.960526315789474;0.976470588235294;0.976890756302521;0.95679012345679;"C0008778_C0015422"
0.957257931941476;0.945508727117923;0.940918236692885;0.762176560121766;"C0221971_C0018120"
0.998084291187739;0.997714285714286;0.951298701298701;0.966230936819172;"C0324740_C0027960"
1;0.996124031007752;0.99024024024024;0.920222634508349;"C0333463_C0011389"
0.99390243902439;0.995951417004049;0.953168044077135;0.978048780487805;"C0008778_C0015422"
0.958830409356725;0.968695652173913;0.8619029988893;0.865904365904366;"C0221971_C0018120"
0.997560975609756;1;0.994666666666667;0.949233716475096;"C0324740_C0027960"
1;0.998639455782313;0.989060489060489;0.996347699050402;"C0333463_C0011389"
0.975675675675676;0.995652173913044;0.990196078431373;0.961916461916462;"C0008778_C0015422"
0.948994252873563;0.948151629072682;0.890512048192771;0.871064814814815;"C0221971_C0018120"
1;0.996638655462185;0.957307060755337;0.9525;"C0324740_C0027960"
1;1;0.994755244755245;0.936842105263158;"C0333463_C0011389"
0.977297297297297;0.975490196078431;0.982176360225141;0.939153439153439;"C0008778_C0015422"
0.977600888559793;0.930587337909992;0.921646090534979;0.810853530031612;"C0221971_C0018120"
1;0.994425863991081;0.969155844155844;0.889795918367347;"C0324740_C0027960"
1;1;0.974836905871389;0.94017094017094;"C0333463_C0011389"
0.995951417004049;0.922077922077922;0.960344827586207;0.935862691960253;"C0008778_C0015422"
0.958941027266963;0.952012091441527;0.888678848981306;0.845649237893112;"C0221971_C0018120"
0.997536945812808;0.994565217391304;0.981418918918919;0.941647597254005;"C0324740_C0027960"
1;1;0.989730423620026;0.957236842105263;"C0333463_C0011389"
0.942970822281167;0.972222222222222;0.98125;0.913235294117647;"C0008778_C0015422"
0.964170692431562;0.963950368879946;0.932359307359307;0.850480769230769;"C0221971_C0018120"
0.995670995670996;0.998939554612937;0.9609375;0.95016339869281;"C0324740_C0027960"
1;1;0.975579975579976;0.951704545454545;"C0333463_C0011389"
0.953346855983773;0.996666666666667;0.975555555555556;0.938196555217832;"C0008778_C0015422"
0.970642883686362;0.955223880597015;0.924317617866005;0.79625;"C0221971_C0018120"
0.996031746031746;0.992592592592593;0.976344086021505;0.958518518518519;"C0324740_C0027960"
1;1;0.955400696864112;0.928451178451178;"C0333463_C0011389"
0.98452380952381;0.976315789473684;0.977272727272727;0.927125506072874;"C0008778_C0015422"
0.971581196581197;0.958116319444444;0.883909517712335;0.874183006535948;"C0221971_C0018120"
0.998256320836966;0.992143658810325;0.980952380952381;0.910628019323672;"C0324740_C0027960"
1;1;0.996612466124661;0.944744744744745;"C0333463_C0011389"
0.983660130718954;1;0.985882352941176;0.928571428571429;"C0008778_C0015422"
0.966666666666667;0.938319572608062;0.847136150234742;0.827978580990629;"C0221971_C0018120"
0.999019607843137;0.997384481255449;0.970959595959596;0.925770308123249;"C0324740_C0027960"
0.999242424242424;0.997979797979798;0.977989292088043;0.982630272952854;"C0333463_C0011389"
0.955882352941176;0.97456279809221;0.973352033660589;0.958333333333333;"C0008778_C0015422"
0.975457317073171;0.932571428571429;0.921216475095785;0.870731707317073;"C0221971_C0018120"
0.998677248677249;0.986285714285714;0.935714285714286;0.951152073732719;"C0324740_C0027960"
1;0.998837209302326;0.986842105263158;0.958771929824561;"C0333463_C0011389"
0.995454545454545;0.979405034324943;0.917763157894737;0.976923076923077;"C0008778_C0015422"
0.965034965034965;0.96271891798162;0.917001338688086;0.818077803203661;"C0221971_C0018120"
0.996539792387543;0.99702380952381;0.953086419753086;0.955301455301455;"C0324740_C0027960"
1;1;0.994791666666667;0.934571175950486;"C0333463_C0011389"
0.98536036036036;0.95046439628483;0.952657004830918;0.979787234042553;"C0008778_C0015422"
0.924491392801252;0.978521671826625;0.847207586933614;0.795833333333333;"C0221971_C0018120"
1;0.995951417004049;0.955357142857143;0.924731182795699;"C0324740_C0027960"
1;0.999354005167959;0.958754208754209;0.922727272727273;"C0333463_C0011389"
0.992105263157895;0.950320512820513;0.998412698412698;0.949090909090909;"C0008778_C0015422"
0.979102167182663;0.968283973955052;0.88168449197861;0.821333333333333;"C0221971_C0018120"
1;0.987012987012987;0.951636904761905;0.875294117647059;"C0324740_C0027960"
1;0.998959417273673;0.990909090909091;0.938953488372093;"C0333463_C0011389"
1;0.998355263157895;0.992599444958372;0.990476190476191;"C0008778_C0015422"
0.960863460863461;0.972983257229833;0.889632879242669;0.866287878787879;"C0221971_C0018120"
0.999177631578947;0.98936170212766;0.98984375;0.971428571428571;"C0324740_C0027960"
1;1;0.982732732732733;0.953506097560976;"C0333463_C0011389"
0.999158249158249;0.963529411764706;0.994134897360704;0.908928571428571;"C0008778_C0015422"
0.986999657885734;0.941675695196822;0.877782193958665;0.803084415584416;"C0221971_C0018120"
1;0.999013806706114;0.967105263157895;0.915948275862069;"C0324740_C0027960"
1;1;0.96728307254623;0.908653846153846;"C0333463_C0011389"
0.93984962406015;0.964438122332859;0.934173669467787;0.9953125;"C0008778_C0015422"
0.960707720588235;0.901709401709402;0.9128125;0.861239288068556;"C0221971_C0018120"
0.999038461538462;0.990243902439024;0.983333333333333;0.920634920634921;"C0324740_C0027960"
0.999338624338624;1;0.950537634408602;0.963235294117647;"C0333463_C0011389"
0.963709677419355;0.98015873015873;0.9921875;0.936216216216216;"C0008778_C0015422"
0.9569573283859;0.925765095119934;0.886085075702956;0.855796586059744;"C0221971_C0018120"
1;0.986486486486487;0.967532467532467;0.959649122807018;"C0324740_C0027960"
1;1;0.992359932088285;0.940966010733453;"C0333463_C0011389"
0.954166666666667;0.968421052631579;0.948148148148148;0.907608695652174;"C0008778_C0015422"
0.975927290591992;0.945485232067511;0.892295280354982;0.793720190779014;"C0221971_C0018120"
0.998268398268398;0.999145299145299;0.939422180801491;0.964869281045752;"C0324740_C0027960"
0.999288762446657;0.999340804218853;1;0.993589743589744;"C0333463_C0011389"
0.997948717948718;0.959219858156028;0.978888888888889;0.93375;"C0008778_C0015422"
0.98715831957439;0.98037100949094;0.865575982459099;0.774306774306774;"C0221971_C0018120"
1;0.992929292929293;0.980357142857143;0.887830687830688;"C0324740_C0027960"
1;1;1;0.952525252525253;"C0333463_C0011389"
0.998650472334683;0.979220779220779;0.983072916666667;0.934873949579832;"C0008778_C0015422"
0.952988199467073;0.961461349966585;0.926693817104776;0.90065451145395;"C0221971_C0018120"
1;1;0.953142857142857;0.979591836734694;"C0324740_C0027960"
1;1;0.949810606060606;0.938383838383838;"C0333463_C0011389"
0.991830065359477;0.973684210526316;1;0.842105263157895;"C0008778_C0015422"
0.983376623376623;0.897731064397731;0.919311145510836;0.832246376811594;"C0221971_C0018120"
0.998565279770445;0.999183006535948;0.963748894783378;0.889452332657201;"C0324740_C0027960"
0.997979797979798;0.999269005847953;0.969078947368421;0.95777027027027;"C0333463_C0011389"
0.969040247678019;1;0.992740471869328;0.921122994652406;"C0008778_C0015422"
0.953254437869822;0.949094202898551;0.875210437710438;0.85921926910299;"C0221971_C0018120"
1;0.996168582375479;0.950980392156863;0.957894736842105;"C0324740_C0027960"
1;1;0.981684981684982;0.958333333333333;"C0333463_C0011389"
0.968292682926829;0.996314496314496;0.93681917211329;0.852490421455939;"C0008778_C0015422"
0.973893065998329;0.888136103583258;0.893962848297214;0.927414021164021;"C0221971_C0018120"
0.996336996336996;0.981730769230769;0.971774193548387;0.885683760683761;"C0324740_C0027960"
1;1;0.979638009049774;0.971428571428571;"C0333463_C0011389"
0.944444444444444;0.990208078335373;0.945945945945946;0.908950617283951;"C0008778_C0015422"
0.960616438356164;0.955409356725146;0.890408587257618;0.87012987012987;"C0221971_C0018120"
1;0.994210090984285;0.988304093567251;0.948051948051948;"C0324740_C0027960"
1;0.998207885304659;0.992213570634038;0.945121951219512;"C0333463_C0011389"
0.985093167701863;0.988095238095238;0.986175115207373;0.973072215422277;"C0008778_C0015422"
0.945875251509054;0.945382882882883;0.898177247014456;0.875779920589904;"C0221971_C0018120"
0.99702380952381;0.967332123411978;0.983805668016194;0.904838709677419;"C0324740_C0027960"
1;1;0.956706281833616;0.965373961218837;"C0333463_C0011389"
0.99749373433584;0.974358974358974;0.987528344671202;0.940350877192982;"C0008778_C0015422"
0.939693424768052;0.926386013342535;0.930278491013233;0.894836670179136;"C0221971_C0018120"
1;0.992;0.962355212355212;0.881656804733728;"C0324740_C0027960"
1;0.998511904761905;0.976152623211447;0.973626373626374;"C0333463_C0011389"
0.993006993006993;0.988038277511962;1;0.938879456706282;"C0008778_C0015422"
0.948763955342903;0.910610328638498;0.879777365491651;0.766155758077879;"C0221971_C0018120"
0.999078341013825;0.987373737373737;0.954627949183303;0.891428571428571;"C0324740_C0027960"
1;0.998498498498498;0.939583333333333;0.973581973581974;"C0333463_C0011389"
0.981060606060606;0.965909090909091;1;0.978571428571429;"C0008778_C0015422"
0.979259259259259;0.920359052711994;0.96170280107612;0.868898749495764;"C0221971_C0018120"
0.990853658536585;0.992481203007519;0.976470588235294;0.975806451612903;"C0324740_C0027960"
1;1;0.993055555555556;0.966044142614601;"C0333463_C0011389"
0.993872549019608;0.981792717086835;0.998015873015873;0.908991228070176;"C0008778_C0015422"
0.931763285024155;0.928656597774245;0.923831070889894;0.845950345950346;"C0221971_C0018120"
1;0.992179863147605;0.966129032258064;0.936666666666667;"C0324740_C0027960"
0.998310810810811;1;0.986175115207373;0.979285714285714;"C0333463_C0011389"
0.966463414634146;0.995502248875562;0.970223325062035;0.869047619047619;"C0008778_C0015422"
0.954400450365922;0.959939531368103;0.871087636932707;0.869770580296896;"C0221971_C0018120"
0.992857142857143;1;0.963744232036915;0.96547619047619;"C0324740_C0027960"
1;1;0.941287878787879;0.944235588972431;"C0333463_C0011389"
1;0.968531468531469;0.984162895927602;0.943609022556391;"C0008778_C0015422"
0.990338164251208;0.971830985915493;0.899145299145299;0.870604781997187;"C0221971_C0018120"
0.99812030075188;0.986335403726708;0.993923611111111;0.931129476584022;"C0324740_C0027960"
1;1;0.969079939668175;0.949726231956197;"C0333463_C0011389"
0.96875;0.983928571428571;0.973958333333333;0.930747922437673;"C0008778_C0015422"
0.972914409534128;0.963675213675214;0.885227693446871;0.748;"C0221971_C0018120"
0.98960498960499;0.992307692307692;0.984567901234568;0.913533834586466;"C0324740_C0027960"
0.999145299145299;0.998412698412698;0.943905817174515;0.927731092436975;"C0333463_C0011389"
0.985380116959064;0.921052631578947;0.990625;0.957912457912458;"C0008778_C0015422"
0.97332035053554;0.949581547254542;0.860313815537696;0.860681114551084;"C0221971_C0018120"
1;1;0.962585034013606;0.936507936507937;"C0324740_C0027960"
1;0.996536796536797;0.978319783197832;0.91901166781057;"C0333463_C0011389"
0.980701754385965;1;0.95;0.956521739130435;"C0008778_C0015422"
0.95461879790238;0.928518242740134;0.896409472880061;0.891258445945946;"C0221971_C0018120"
1;0.983974358974359;0.976190476190476;0.923502304147465;"C0324740_C0027960"
1;1;0.985641025641026;0.961389961389961;"C0333463_C0011389"
0.995098039215686;0.944055944055944;0.960170697012802;0.985227272727273;"C0008778_C0015422"
0.978385772913817;0.930941358024691;0.926470588235294;0.808266360505167;"C0221971_C0018120"
0.997863247863248;0.99453125;0.960132890365448;0.954022988505747;"C0324740_C0027960"
1;1;0.995066948555321;0.969172525689562;"C0333463_C0011389"
0.995243757431629;0.995601173020528;0.928030303030303;0.94974358974359;"C0008778_C0015422"
0.976487425884277;0.903868312757202;0.866666666666667;0.89039039039039;"C0221971_C0018120"
0.99910394265233;0.993243243243243;0.953886693017128;0.990196078431373;"C0324740_C0027960"
1;1;0.991208791208791;0.997076023391813;"C0333463_C0011389"
0.989266547406082;0.98970398970399;0.942307692307692;0.958441558441558;"C0008778_C0015422"
0.954844497607656;0.909749670619236;0.895413986304213;0.774953617810761;"C0221971_C0018120"
0.999122807017544;0.998971193415638;0.917953667953668;0.952546296296296;"C0324740_C0027960"
1;0.999228395061728;0.951797385620915;0.985064011379801;"C0333463_C0011389"
0.991087344028521;0.998432601880878;0.998185117967332;0.875308641975309;"C0008778_C0015422"
0.941965043271678;0.930797101449275;0.869990892531876;0.758592132505176;"C0221971_C0018120"
0.997435897435897;0.993170731707317;0.985347985347985;0.955955955955956;"C0324740_C0027960"
0.999183673469388;0.997777777777778;0.989285714285714;0.961538461538462;"C0333463_C0011389"
1;0.930232558139535;0.984722222222222;0.988876529477197;"C0008778_C0015422"
0.971544715447154;0.943453329085696;0.90895008605852;0.852739726027397;"C0221971_C0018120"
